matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties
zutI4du5,1/16-FINALS,AFTER EXTRA TIME,08.06.2012 15:00,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,2,1,1-1,
tItE5xQb,1/16-FINALS,FINISHED,07.06.2012 15:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,4,3,,
hMkd7q98,1/32-FINALS,FINISHED,13.05.2012 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Olympique Kef,https://static.flashscore.com/res/image/data/QslOibZg-2ZKZQIc5.png,2,1,,
jcqSW2Xe,1/32-FINALS,FINISHED,13.05.2012 14:00,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,Aigle Teboulba,https://static.flashscore.com/res/image/data/YBGpGNyS-pEKLWfdn.png,2,1,,
xE79qtH1,1/32-FINALS,FINISHED,13.05.2012 14:00,Club Nafta,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,Kasserine,https://static.flashscore.com/res/image/data/z7hlOnFa-h0aVzwOp.png,2,2,,
riWDf6P2,1/32-FINALS,FINISHED,13.05.2012 14:00,CO Transports,https://static.flashscore.com/res/image/data/G4LS52wS-Y9XrgGum.png,Jendouba Sport,https://static.flashscore.com/res/image/data/zZ6CEqDa-xn8wh4Km.png,2,0,,
nqTUjOOR,1/32-FINALS,FINISHED,13.05.2012 14:00,Espoir Bouchama,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,Union Ksibet Mediouni,https://static.flashscore.com/res/image/data/IFOGS6eM-Y3QCyThc.png,3,1,,
G46Dr0W7,1/32-FINALS,FINISHED,13.05.2012 14:00,Grombalia Sports,https://static.flashscore.com/res/image/data/2ThmPMCa-vZhtxHcd.png,Messadine,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,4,2,,
UmrWVMn2,1/32-FINALS,FINISHED,13.05.2012 14:00,Hammamet,https://static.flashscore.com/res/image/data/M7KyCyZA-xn8wh4Km.png,EO Goulette Kram,https://static.flashscore.com/res/image/data/KMsSZjYA-hAnDbxIP.png,4,2,,
ri85pM1e,1/32-FINALS,AFTER EXTRA TIME,13.05.2012 14:00,Hilalien,https://static.flashscore.com/res/image/data/QJW6LPGG-4E7tTbYc.png,OC Kerkennah,https://static.flashscore.com/res/image/data/d8OFA7eM-xtN7tOLM.png,3,2,2-2,
vJPMhpfF,1/32-FINALS,FINISHED,13.05.2012 14:00,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,MS Manouba,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,2,0,,
WCl063OE,1/32-FINALS,FINISHED,13.05.2012 14:00,Kalaa,https://static.flashscore.com/res/image/data/2DC3QnBr-GjCwVWmD.png,Stade Nabeulien,https://static.flashscore.com/res/image/data/Ac8Ty3EG-Gx7siOZg.png,4,3,,
WG41o2nk,1/32-FINALS,FINISHED,13.05.2012 14:00,Korba,https://static.flashscore.com/res/image/data/2u7FXwxS-xn8wh4Km.png,Msaken,https://static.flashscore.com/res/image/data/AqMl5kwS-OMKvAEwD.png,3,2,,
dfzIgQv9,1/32-FINALS,FINISHED,13.05.2012 14:00,LPTA Tozeur,https://static.flashscore.com/res/image/data/2H2Wefe5-YDgm7WW0.png,Sbeitla,https://static.flashscore.com/res/image/data/A3fHmHcM-8IKC4dk0.png,4,0,,
lhFdnrXr,1/32-FINALS,AFTER PENALTIES,13.05.2012 14:00,Oued Ellil,https://static.flashscore.com/res/image/data/MXILGUyS-r35YtXLa.png,HSKK,https://static.flashscore.com/res/image/data/fBpgFayS-n1oCCiBU.png,1,0,0-0,5-3
QZm45NwL,1/32-FINALS,FINISHED,13.05.2012 14:00,Mateur,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,Moknine,https://static.flashscore.com/res/image/data/l40Nfvil-nPD5ABar.png,3,1,,
AoSUXrIk,TUNISIA CUP,FINISHED,12.05.2012 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Stade Gabesien,https://static.flashscore.com/res/image/data/YBoBnxAr-b3uqjdCG.png,1,2,,
naeZVnom,TUNISIA CUP,FINISHED,12.05.2012 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,1,2,,
I9OQi49L,1/32-FINALS,FINISHED,12.05.2012 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,2,0,,
