matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity
l0NXeBnd,1/8-FINALS,FINISHED,14.12.2016 13:30,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,4,,,,
G6FJJEv3,1/8-FINALS,FINISHED,14.12.2016 13:30,Msaken,https://static.flashscore.com/res/image/data/AqMl5kwS-OMKvAEwD.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,1,3,,,,
CKTg3gfM,1/8-FINALS,AFTER EXTRA TIME,14.12.2016 13:30,Stade Gabesien,https://static.flashscore.com/res/image/data/YBoBnxAr-b3uqjdCG.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,2,1,1-1,,,
6sTc2D9S,1/8-FINALS,FINISHED,14.12.2016 13:30,Widad Sers,https://static.flashscore.com/res/image/data/pU4rSEf5-UJm4EDtI.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,1,3,,,,
vcGRU9u4,1/16-FINALS,FINISHED,30.11.2016 13:30,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,,
boaUVkQc,1/16-FINALS,FINISHED,30.11.2016 13:30,Badr El Ain,https://static.flashscore.com/res/image/data/ALVucTCa-pEKLWfdn.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,4,,,,
hl8v9SIp,1/16-FINALS,FINISHED,30.11.2016 13:30,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,Sfax Railways,https://static.flashscore.com/res/image/data/jwqoOUEa-v9Pmbxzb.png,3,0,,,,
YJR2Syy3,1/16-FINALS,FINISHED,30.11.2016 13:30,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Sidi Bou Ali,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,7,2,,,,
8x8rRRvT,1/16-FINALS,FINISHED,30.11.2016 13:30,Bembla,https://static.flashscore.com/res/image/data/IDspr1Da-Y3QCyThc.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,5,,,,
n7VBD8AT,1/16-FINALS,AFTER PENALTIES,30.11.2016 13:30,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,2,3,2-2,3-5,,
ImFVTTfA,1/16-FINALS,FINISHED,30.11.2016 13:30,Djelma,https://static.flashscore.com/res/image/data/lxKtpOAr-8bK9aO3T.png,Msaken,https://static.flashscore.com/res/image/data/AqMl5kwS-OMKvAEwD.png,1,2,,,,
6iCr8nYj,1/16-FINALS,FINISHED,30.11.2016 13:30,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,0,1,,,,
vLbEL52j,1/16-FINALS,FINISHED,30.11.2016 13:30,Haffouz,https://static.flashscore.com/res/image/data/25mI2ayS-ba1JKngh.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,0,1,,,,
EBE3hDPq,1/16-FINALS,FINISHED,30.11.2016 13:30,Moknine,https://static.flashscore.com/res/image/data/l40Nfvil-nPD5ABar.png,Hammamet,https://static.flashscore.com/res/image/data/M7KyCyZA-xn8wh4Km.png,0,1,,,,
AofAMomp,1/16-FINALS,FINISHED,30.11.2016 13:30,Metouia,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,0,1,,,,
CAEZSmAG,1/16-FINALS,FINISHED,30.11.2016 13:30,NA Bouhjar,https://static.flashscore.com/res/image/data/SSQRn4ZA-K6ej6Fq9.png,Stade Gabesien,https://static.flashscore.com/res/image/data/YBoBnxAr-b3uqjdCG.png,0,1,,,,
QDIwS7PM,1/16-FINALS,AFTER EXTRA TIME,30.11.2016 13:30,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,2,0-0,,,
IBcIKPHd,1/16-FINALS,FINISHED,30.11.2016 13:30,Widad Sers,https://static.flashscore.com/res/image/data/pU4rSEf5-UJm4EDtI.png,Progres Sakiet,https://static.flashscore.com/res/image/data/t0YQckjl-W8kdK7Z2.png,2,1,,,,
Kf0QWVAi,1/16-FINALS,AFTER EXTRA TIME,30.11.2016 13:30,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,3,1,1-1,,,
zPw44wKc,1/32-FINALS,FINISHED,20.11.2016 13:30,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,Stir Zarzouna,https://static.flashscore.com/res/image/data/G8cG25il-ImWlSf1s.png,2,0,,,,
4br83cZ3,1/32-FINALS,FINISHED,20.11.2016 13:30,Avenir El Batan,https://static.flashscore.com/res/image/data/j3Xuk0jl-6yg3nEl8.png,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,0,2,,,,
v3ennd4T,1/32-FINALS,FINISHED,20.11.2016 13:30,NA Bouhjar,https://static.flashscore.com/res/image/data/SSQRn4ZA-K6ej6Fq9.png,SS Sfaxien,https://static.flashscore.com/res/image/data/vHtWxMYg-K67qH5mi.png,1,0,,,,
rksC2HlA,1/32-FINALS,FINISHED,20.11.2016 13:30,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,ES Beni-Khalled,https://static.flashscore.com/res/image/data/tlTudfCa-j3c9OysL.png,2,0,,,,
drrEsGCp,1/32-FINALS,FINISHED,20.11.2016 13:30,Badr El Ain,https://static.flashscore.com/res/image/data/ALVucTCa-pEKLWfdn.png,Grombalia Sports,https://static.flashscore.com/res/image/data/2ThmPMCa-vZhtxHcd.png,1,0,,,,
ry2wlIZG,1/32-FINALS,FINISHED,20.11.2016 13:30,Union Ksibet Mediouni,https://static.flashscore.com/res/image/data/IFOGS6eM-Y3QCyThc.png,Sfax Railways,https://static.flashscore.com/res/image/data/jwqoOUEa-v9Pmbxzb.png,0,2,,,,
EeAMi0zh,1/32-FINALS,FINISHED,20.11.2016 13:30,Widad Sers,https://static.flashscore.com/res/image/data/pU4rSEf5-UJm4EDtI.png,Korba,https://static.flashscore.com/res/image/data/2u7FXwxS-xn8wh4Km.png,1,0,,,,
AN3Vkv54,1/32-FINALS,FINISHED,19.11.2016 13:30,Bembla,https://static.flashscore.com/res/image/data/IDspr1Da-Y3QCyThc.png,Menzel Bourguiba,https://static.flashscore.com/res/image/data/l6B352YA-E5K8jcI6.png,1,0,,,,
6ky9YxzU,1/32-FINALS,FINISHED,19.11.2016 13:30,Djelma,https://static.flashscore.com/res/image/data/lxKtpOAr-8bK9aO3T.png,Hilalien,https://static.flashscore.com/res/image/data/QJW6LPGG-4E7tTbYc.png,2,0,,,,
z5BIhtLo,1/32-FINALS,AFTER PENALTIES,19.11.2016 13:30,Feriana,https://static.flashscore.com/res/image/data/dfkNH7FG-n1oCCiBU.png,Progres Sakiet,https://static.flashscore.com/res/image/data/t0YQckjl-W8kdK7Z2.png,2,3,2-2,,,
0CdrmxkN,1/32-FINALS,FINISHED,19.11.2016 13:30,Haffouz,https://static.flashscore.com/res/image/data/25mI2ayS-ba1JKngh.png,MS Metlaoui,https://static.flashscore.com/res/image/data/KzsTYoBr-8An8DXeO.png,3,1,,,,
fT0HtzSj,1/32-FINALS,AFTER PENALTIES,19.11.2016 13:30,Ksour Essef,https://static.flashscore.com/res/image/data/Ucr1l3Cr-thIDxTSM.png,Sidi Bou Ali,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,0,1,0-0,,,
dYv05J4i,1/32-FINALS,FINISHED,19.11.2016 13:30,Metouia,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,Bir El Hafey,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,3,1,,,,
8bNzUdro,1/32-FINALS,AFTER PENALTIES,19.11.2016 13:30,Oued Ellil,https://static.flashscore.com/res/image/data/MXILGUyS-r35YtXLa.png,Hammamet,https://static.flashscore.com/res/image/data/M7KyCyZA-xn8wh4Km.png,1,2,1-1,,,
dKaRjKkb,1/32-FINALS,FINISHED,19.11.2016 13:30,Moknine,https://static.flashscore.com/res/image/data/l40Nfvil-nPD5ABar.png,Astre Souk Lahad,https://static.flashscore.com/res/image/data/IgO7K1ZA-Qmtm30D7.png,2,1,,,,
4p3ZlbKA,1/32-FINALS,FINISHED,19.11.2016 13:30,Zitouna Chommakh,https://static.flashscore.com/res/image/data/zZZCricM-jaDAnITI.png,Msaken,https://static.flashscore.com/res/image/data/AqMl5kwS-OMKvAEwD.png,0,1,,,,
0hzbdOpl,1/64-FINALS,AFTER EXTRA TIME,30.10.2016 14:00,Ariana,https://static.flashscore.com/res/image/data/KlFYhsAr-xn8wh4Km.png,Menzel Bourguiba,https://static.flashscore.com/res/image/data/l6B352YA-E5K8jcI6.png,1,2,1-1,,,
OAXU2Q7K,1/64-FINALS,FINISHED,30.10.2016 14:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Olympique Kef,https://static.flashscore.com/res/image/data/QslOibZg-2ZKZQIc5.png,2,0,,,,
6Vzfc4Vs,1/64-FINALS,FINISHED,30.10.2016 14:00,Grombalia Sports,https://static.flashscore.com/res/image/data/2ThmPMCa-vZhtxHcd.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,0,,,,
4MlS1pNQ,1/64-FINALS,FINISHED,30.10.2016 14:00,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,SS Sfaxien,https://static.flashscore.com/res/image/data/vHtWxMYg-K67qH5mi.png,0,1,,,,
ryWIi0aJ,1/64-FINALS,FINISHED,30.10.2016 14:00,Korba,https://static.flashscore.com/res/image/data/2u7FXwxS-xn8wh4Km.png,Jendouba Sport,https://static.flashscore.com/res/image/data/zZ6CEqDa-xn8wh4Km.png,3,1,,,,
zBSAgMU6,1/64-FINALS,FINISHED,30.10.2016 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Hammamet,https://static.flashscore.com/res/image/data/M7KyCyZA-xn8wh4Km.png,0,1,,,,
Eev2er0f,1/64-FINALS,FINISHED,30.10.2016 14:00,Msaken,https://static.flashscore.com/res/image/data/AqMl5kwS-OMKvAEwD.png,CO Medenine,https://static.flashscore.com/res/image/data/SUjK8zcM-KUuVL7Sc.png,1,0,,,,
n9da0h3J,1/64-FINALS,FINISHED,30.10.2016 14:00,Sfax Railways,https://static.flashscore.com/res/image/data/jwqoOUEa-v9Pmbxzb.png,Kasserine,https://static.flashscore.com/res/image/data/z7hlOnFa-h0aVzwOp.png,3,1,,,,
dKT6f2F0,1/64-FINALS,AFTER PENALTIES,30.10.2016 14:00,Stade Nabeulien,https://static.flashscore.com/res/image/data/Ac8Ty3EG-Gx7siOZg.png,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,1,2,1-1,,,
4pXEhtpD,1/64-FINALS,FINISHED,29.10.2016 14:00,Siliana,https://static.flashscore.com/res/image/data/AqN7wmh5-xn8wh4Km.png,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,0,2,,,,
