matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity
YyRgOcLo,1/16-FINALS,FINISHED,01.03.2020 14:00,Zitouna Chommakh,https://static.flashscore.com/res/image/data/zZZCricM-jaDAnITI.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,1,,,,
bNzq6G5H,1/16-FINALS,FINISHED,01.03.2020 12:00,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,3,2,,,,
jcXz8xy5,1/16-FINALS,AFTER PENALTIES,29.02.2020 14:30,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,0,0-0,5-4,,
IPjp4fzU,1/16-FINALS,FINISHED,29.02.2020 14:00,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,3,,,,
40yu7djB,1/16-FINALS,AFTER PENALTIES,29.02.2020 14:00,Sejnane,https://static.flashscore.com/res/image/data/KEFg0bZA-UX2Z8H4j.png,WS Hamma,https://static.flashscore.com/res/image/data/hEzOn8Ea-Y9XrgGum.png,1,2,1-1,6-7,,
UsqS9b6h,1/16-FINALS,FINISHED,29.02.2020 12:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Ariana,https://static.flashscore.com/res/image/data/KlFYhsAr-xn8wh4Km.png,4,2,,,,
dfEDjy6U,1/16-FINALS,FINISHED,29.02.2020 14:00,Menzel Temim,https://static.flashscore.com/res/image/data/fkidxaCa-hAnDbxIP.png,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,1,2,,,,
Wr7mmSZe,1/32-FINALS,FINISHED,05.01.2020 13:30,Ahly Sfaxien,https://static.flashscore.com/res/image/data/zZNtiZXg-bwClHTY9.png,WS Hamma,https://static.flashscore.com/res/image/data/hEzOn8Ea-Y9XrgGum.png,0,1,,,,
U3K2Myjb,1/16-FINALS,AFTER EXTRA TIME,28.02.2020 14:00,Borj Amri,https://static.flashscore.com/res/image/data/ClM0ypZg-MDrXg46a.png,Kalaa,https://static.flashscore.com/res/image/data/2DC3QnBr-GjCwVWmD.png,0,1,0-0,,,
va7s99dF,1/32-FINALS,AFTER PENALTIES,05.01.2020 13:30,Borj Amri,https://static.flashscore.com/res/image/data/ClM0ypZg-MDrXg46a.png,CO Transports,https://static.flashscore.com/res/image/data/G4LS52wS-Y9XrgGum.png,2,1,1-1,,,
