matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity,information.referee
WzRs4Zre,ROUND 27,FINISHED,20.04.2025 14:30,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,3,0,,,Stade Mustapha Ben Jannet (Monastir),20 000
xYo378km,ROUND 27,FINISHED,19.04.2025 14:30,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,1,1,,,Stade Taïeb Mehiri (Sfax),22 000
pbkB5nKa,ROUND 27,FINISHED,19.04.2025 14:30,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,1,4,,,Stade Chedly Zouiten (Tunis),18 000
vwn3BHjL,ROUND 27,FINISHED,19.04.2025 14:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,0,0,,,Stade du 7 Novembre (El Kef),5 000
IqZUPG5E,ROUND 27,FINISHED,19.04.2025 14:30,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,3,0,,,Abdessalem Kazouz Stadium (Zarzis),7 000
jH58kzU1,ROUND 26,FINISHED,13.04.2025 14:30,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,4,1,,,Stade 15 Octobre (Bizerte),20 000
b9m1idak,ROUND 26,FINISHED,13.04.2025 14:30,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,Soliman Municipal Stadium (Soliman),3 000
ClmmpuhM,ROUND 26,FINISHED,13.04.2025 14:30,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,1,,,Stade Nejib Khattab (Tataouine),
vP6UdIyS,ROUND 26,FINISHED,13.04.2025 14:30,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,1,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
6B8Mbv7F,ROUND 26,FINISHED,12.04.2025 14:30,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,2,0,,,Gabes Municipal Stadium (Gabes),15 000
rXwJvJFq,ROUND 26,FINISHED,12.04.2025 14:30,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,2,1,,,Stade Olympique de Sousse (Sousse),40 000
4nSRxcpd,ROUND 26,FINISHED,12.04.2025 14:30,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,1,2,,,Metlaoui Municipal stadium (Metlaoui),4 000
AqFD00x3,ROUND 26,FINISHED,12.04.2025 14:30,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,1,,,Stade Hedi-Enneifer (Le Bardo),
dIzGoXBT,ROUND 25,FINISHED,13.03.2025 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
UVQCTXko,ROUND 25,FINISHED,13.03.2025 14:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,2,0,,,Gafsa Olympic Stadium (Gafsa),7 000
S0RotBZj,ROUND 25,FINISHED,13.03.2025 14:00,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,1,2,,,Abdessalem Kazouz Stadium (Zarzis),7 000
