matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties
CxvBEEBi,ROUND 22,FINISHED,25.05.2003 17:00,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,2,,
6awFDYQc,ROUND 22,FINISHED,25.05.2003 17:00,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,0,,
K2sJCht4,ROUND 22,FINISHED,25.05.2003 17:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,1,0,,
pzfzBWAG,ROUND 22,FINISHED,25.05.2003 17:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,2,0,,
You7Ffdo,ROUND 22,FINISHED,17.05.2003 17:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,4,3,,
2RWNBCeA,ROUND 22,FINISHED,25.05.2003 17:00,Hammam-Lif,https://static.flashscore.com/res/image/data/OS9H90g5-25iFJh20.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,1,,
nRSzOfl5,ROUND 21,FINISHED,04.05.2003 17:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,1,,
UZkmNE3B,ROUND 21,FINISHED,04.05.2003 17:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,1,,
MXURFWeo,ROUND 21,FINISHED,04.05.2003 17:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,0,,
Q1qdLhYN,ROUND 21,FINISHED,04.05.2003 17:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,0,1,,
