matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity
boZGDGFa,ROUND 10,FINISHED,22.10.2025 15:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,0,2,,,Stade 15 Octobre (Bizerte),20 000
WWIzYp1E,ROUND 10,FINISHED,22.10.2025 15:00,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,0,,,Abdessalem Kazouz Stadium (Zarzis),7 000
dt1sUy0t,ROUND 10,FINISHED,22.10.2025 15:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,2,,,Stade Olympique de Sousse (Sousse),40 000
SQQX9YEO,ROUND 10,FINISHED,21.10.2025 15:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,2,1,,,Stade Olympique Hammadi Agrebi (Radès),60 000
h8fjSFUh,ROUND 10,FINISHED,19.10.2025 15:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,2,0,,,Stade Taïeb Mehiri (Sfax),22 000
6BxPBfpC,ROUND 10,FINISHED,18.10.2025 15:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,1,1,,,7 March Stadium (Ben Guerdane),2 000
2Ju8Fxom,ROUND 10,FINISHED,19.10.2025 15:00,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,0,1,,,,
ARXuC3ve,ROUND 9,FINISHED,05.10.2025 15:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,1,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
IiylAs97,ROUND 10,FINISHED,18.10.2025 15:00,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,2,0,,,Stade Chedly Zouiten (Tunis),18 000
ITh1JonL,ROUND 9,FINISHED,05.10.2025 15:00,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,3,,,,
KMzFc4P1,ROUND 9,FINISHED,05.10.2025 15:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,2,1,,,Stade Mustapha Ben Jannet (Monastir),20 000
Ofs6aQfk,ROUND 9,FINISHED,04.10.2025 15:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,0,6,,,Boujemaa Kmiti Stadium (Béja),15 000
CGN0L7H8,ROUND 9,FINISHED,04.10.2025 15:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,0,,,Soliman Municipal Stadium (Soliman),3 000
hCjz5nXR,ROUND 9,FINISHED,04.10.2025 15:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,3,0,,,Stade Hedi-Enneifer (Le Bardo),
no0ud9Yj,ROUND 8,FINISHED,01.10.2025 15:00,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,3,,,,
Wd2R682F,ROUND 9,FINISHED,03.10.2025 15:00,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,1,,,Gabes Municipal Stadium (Gabes),15 000
lCqXDP9r,ROUND 9,FINISHED,03.10.2025 15:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,1,,,Metlaoui Municipal stadium (Metlaoui),4 000
t8LEA8mp,ROUND 8,FINISHED,01.10.2025 15:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,0,,,Stade Taïeb Mehiri (Sfax),22 000
z7tzIjeA,ROUND 8,FINISHED,01.10.2025 15:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,1,,,Stade Olympique de Sousse (Sousse),40 000
S0J81VAT,ROUND 8,FINISHED,28.09.2025 15:30,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,1,0,,,Stade 15 Octobre (Bizerte),20 000
ELJM8nId,ROUND 8,FINISHED,28.09.2025 15:30,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,2,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
EihRJCQc,ROUND 8,FINISHED,28.09.2025 15:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,1,0,,,Boujemaa Kmiti Stadium (Béja),15 000
QaaJ8UX2,ROUND 8,FINISHED,28.09.2025 15:30,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,1,3,,,Abdessalem Kazouz Stadium (Zarzis),7 000
MNvrGUPM,ROUND 8,FINISHED,26.09.2025 15:30,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,2,1,,,Stade Chedly Zouiten (Tunis),18 000
fmL03itH,ROUND 7,FINISHED,24.09.2025 15:30,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,2,,,Soliman Municipal Stadium (Soliman),3 000
6D9p7Zth,ROUND 7,FINISHED,24.09.2025 15:30,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,2,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
0GlP30z0,ROUND 7,FINISHED,24.09.2025 15:30,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,1,0,,,Stade Hedi-Enneifer (Le Bardo),
QHWcqWlo,ROUND 7,FINISHED,24.09.2025 15:30,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,0,,,Stade Mustapha Ben Jannet (Monastir),20 000
KI4Q1v5C,ROUND 7,FINISHED,21.09.2025 15:30,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,0,0,,,7 March Stadium (Ben Guerdane),2 000
8I9pBrrQ,ROUND 7,FINISHED,21.09.2025 15:30,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,1,0,,,Metlaoui Municipal stadium (Metlaoui),4 000
EwDh5DB4,ROUND 7,FINISHED,20.09.2025 15:30,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,0,,,Gabes Municipal Stadium (Gabes),15 000
S2jH5M5m,ROUND 7,FINISHED,20.09.2025 15:30,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,1,4,,,,
tCHbmujJ,ROUND 6,FINISHED,18.09.2025 15:30,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,1,0,,,,
IXWYhqMs,ROUND 6,FINISHED,17.09.2025 15:30,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,3,0,,,Stade 15 Octobre (Bizerte),20 000
KdTkk1L6,ROUND 6,FINISHED,17.09.2025 15:30,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,2,1,,,Stade Taïeb Mehiri (Sfax),22 000
YRk9xOy1,ROUND 6,FINISHED,17.09.2025 15:30,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,3,,,Stade Chedly Zouiten (Tunis),18 000
CC10vp7l,ROUND 6,FINISHED,16.09.2025 15:30,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,2,3,,,Stade Olympique de Sousse (Sousse),40 000
6g3Gz26D,ROUND 6,FINISHED,16.09.2025 15:30,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,2,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
EaQsiNjf,ROUND 6,FINISHED,17.09.2025 15:30,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,1,,,Abdessalem Kazouz Stadium (Zarzis),7 000
M1o3b5bK,ROUND 6,FINISHED,16.09.2025 15:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,2,,,Boujemaa Kmiti Stadium (Béja),15 000
bogvZlV8,ROUND 5,FINISHED,14.09.2025 16:00,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,0,1,,,Gabes Municipal Stadium (Gabes),15 000
p2HLoSEE,ROUND 5,FINISHED,14.09.2025 16:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,1,,,Stade Olympique Hammadi Agrebi (Radès),60 000
b9yRPphe,ROUND 5,FINISHED,13.09.2025 16:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,1,,,7 March Stadium (Ben Guerdane),2 000
tUAUq6qR,ROUND 5,FINISHED,13.09.2025 16:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,1,1,,,Stade Mustapha Ben Jannet (Monastir),20 000
6BdnXSaL,ROUND 5,FINISHED,11.09.2025 16:00,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,2,1,,,,
K2laBow2,ROUND 5,FINISHED,13.09.2025 16:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,1,0,,,Stade Hedi-Enneifer (Le Bardo),
jqYIR6Nr,ROUND 5,FINISHED,11.09.2025 16:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,0,0,,,Metlaoui Municipal stadium (Metlaoui),4 000
h8UZNOM7,ROUND 5,FINISHED,11.09.2025 16:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,Soliman Municipal Stadium (Soliman),3 000
O8t2ZcPi,ROUND 4,FINISHED,28.08.2025 16:30,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,2,0,,,Stade Taïeb Mehiri (Sfax),22 000
KMfxJxuB,ROUND 4,FINISHED,28.08.2025 16:30,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,2,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
pOUAXyf4,ROUND 4,FINISHED,28.08.2025 16:30,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,3,0,,,Stade Olympique de Sousse (Sousse),40 000
hzgpHG9N,ROUND 4,FINISHED,28.08.2025 16:30,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,1,,,Abdessalem Kazouz Stadium (Zarzis),7 000
Of1TKbAb,ROUND 4,FINISHED,27.08.2025 16:30,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,0,,,,
CKZGBfXp,ROUND 4,AWARDED,27.08.2025 16:30,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,2,,,Stade 15 Octobre (Bizerte),20 000
hlYIVFOG,ROUND 4,FINISHED,27.08.2025 16:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,JS Kairouan,https://static.flashscore.com/res/image/data/xQfAzKCa-beBXmIt1.png,0,0,,,Boujemaa Kmiti Stadium (Béja),15 000
