matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,home_scorers,away_scorers,information.venue,information.capacity
xQ5BAk5I,ROUND 5,FINISHED,26.04.2023 15:00,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,1,1,,,,,,
l2YvgNZp,ROUND 5,FINISHED,26.04.2023 15:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,1,1,,,,,,
OI3vatqh,ROUND 4,FINISHED,25.04.2023 17:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,1,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
pYimcKD4,ROUND 4,FINISHED,23.04.2023 15:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,0,0,,,,,,
6sgqb0bb,ROUND 4,FINISHED,23.04.2023 15:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,1,,,,,,
f3PQuJrU,ROUND 3,AWARDED,16.04.2023 13:30,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,2,0,,,,,7 March Stadium (Ben Guerdane),2 000
z19PsuEH,ROUND 3,FINISHED,16.04.2023 13:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,2,0,,,,,Boujemaa Kmiti Stadium (Béja),15 000
Ei8TtaTN,ROUND 3,FINISHED,15.04.2023 13:30,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,4,1,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
dCBhywio,ROUND 3,FINISHED,15.04.2023 13:30,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,2,1,,,,,,
vw8Sx440,ROUND 2,FINISHED,09.04.2023 13:30,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,1,1,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
4C73CBz6,ROUND 4,FINISHED,02.04.2023 13:30,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,2,,,,,,
nyDbDiLa,ROUND 4,FINISHED,02.04.2023 13:30,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,2,1,,,,,,
8pEfEX5g,ROUND 4,FINISHED,01.04.2023 13:30,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,1,,,,,,
pWOB69TR,ROUND 3,FINISHED,26.03.2023 13:30,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,3,0,,,,,,
6ZUx2Tyq,ROUND 3,FINISHED,26.03.2023 13:30,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,5,1,,,,,,
lbKs1mik,ROUND 3,FINISHED,26.03.2023 13:30,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,1,,,,,,
0Mi04mVB,ROUND 2,FINISHED,19.03.2023 14:30,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,0,0,,,,,,
Ic2e5TF5,ROUND 2,FINISHED,19.03.2023 14:30,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,4,0,,,,,,
vDj437pI,ROUND 2,FINISHED,19.03.2023 14:30,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,0,,,,,,
z51yyrZC,ROUND 2,FINISHED,18.03.2023 14:30,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,0,1,,,,,Boujemaa Kmiti Stadium (Béja),15 000
Ee0uz2lJ,ROUND 2,FINISHED,18.03.2023 14:30,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,1,,,,,,
IT6WyOJ6,ROUND 2,FINISHED,17.03.2023 14:30,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,0,,,,,,
2Ratok7F,ROUND 1,FINISHED,12.03.2023 14:30,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,3,0,,,,,,
8S6XnBx3,ROUND 1,FINISHED,12.03.2023 14:30,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,0,0,,,,,,
jidxnVi9,ROUND 1,FINISHED,12.03.2023 14:30,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,0,3,,,,,,
AXz3XVxG,ROUND 1,FINISHED,02.03.2023 14:30,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,1,2,,,,,7 March Stadium (Ben Guerdane),2 000
rB46YBN9,ROUND 1,FINISHED,02.03.2023 14:30,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,1,0,,,,,,
Ac6bzYhc,ROUND 1,FINISHED,01.03.2023 14:30,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
4K52Zi83,ROUND 1,FINISHED,01.03.2023 14:30,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,0,,,,,,
dWXlFApM,ROUND 14,FINISHED,08.02.2023 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,2,2,,,,,7 March Stadium (Ben Guerdane),2 000
MaQxIC03,ROUND 14,FINISHED,08.02.2023 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,2,0,,,,,,
zwLGT9aF,ROUND 14,FINISHED,08.02.2023 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,2,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
r9RYIhoc,ROUND 14,FINISHED,08.02.2023 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,2,,,,,,
zNWhEUaS,ROUND 14,FINISHED,08.02.2023 14:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,2,3,,,,,Boujemaa Kmiti Stadium (Béja),15 000
E7rpGjVF,ROUND 14,FINISHED,08.02.2023 14:00,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,2,,,,,,
SEOK9l8q,ROUND 14,FINISHED,08.02.2023 14:00,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,3,4,,,,,,
GMPtHWF9,ROUND 14,FINISHED,08.02.2023 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,2,1,,,,,,
ln6a4gW3,ROUND 13,FINISHED,05.02.2023 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,2,,,,,,
dIhG0BVS,ROUND 13,FINISHED,05.02.2023 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,1,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
z3472X0G,ROUND 13,FINISHED,05.02.2023 14:00,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,0,,,,,,
Sx533DoA,ROUND 13,FINISHED,05.02.2023 14:00,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,1,,,,,,
S0qnekgj,ROUND 13,FINISHED,05.02.2023 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,,,,
6irjf98d,ROUND 13,FINISHED,05.02.2023 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,0,1,,,,,,
YwprdVwp,ROUND 13,FINISHED,05.02.2023 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,1,0,,,,,,
Eg3B1iGM,ROUND 13,FINISHED,05.02.2023 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,2,2,,,,,,
hKCj6F1i,ROUND 12,FINISHED,02.02.2023 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,1,1,,,,,7 March Stadium (Ben Guerdane),2 000
nJqUlEWG,ROUND 12,FINISHED,02.02.2023 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,0,1,,,,,,
zqtQkfHA,ROUND 12,FINISHED,02.02.2023 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,4,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
ttqYmYoN,ROUND 12,FINISHED,02.02.2023 14:00,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,2,0,,,,,,
0QP4rC9p,ROUND 12,FINISHED,02.02.2023 14:00,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,4,,,,,,
6NGf5ZGc,ROUND 12,FINISHED,02.02.2023 14:00,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,0,,,,,,
vHO8sWOj,ROUND 12,FINISHED,02.02.2023 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,1,1,,,,,,
KWsxmh1T,ROUND 12,AWARDED,02.02.2023 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,2,,,,,,
K8qklst6,ROUND 11,FINISHED,30.01.2023 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,0,,,,,,
ETiHiGnb,ROUND 11,FINISHED,30.01.2023 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,3,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
bargm1eC,ROUND 11,FINISHED,30.01.2023 14:00,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,0,,,,,,
4bAQUhuo,ROUND 11,FINISHED,30.01.2023 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,1,2,,,,,,
63l9gxIo,ROUND 11,FINISHED,30.01.2023 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,3,2,,,,,,
hKjLjz24,ROUND 11,FINISHED,30.01.2023 14:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,1,,,,,Boujemaa Kmiti Stadium (Béja),15 000
pfmDhdXi,ROUND 11,FINISHED,30.01.2023 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,2,0,,,,,,
hMscnLAI,ROUND 11,FINISHED,30.01.2023 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,2,0,,,,,,
lUCT7Sxd,ROUND 10,FINISHED,25.01.2023 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,1,0,,,,,7 March Stadium (Ben Guerdane),2 000
KYEpiqdm,ROUND 10,FINISHED,25.01.2023 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,1,,,,,,
hnDhkNQa,ROUND 10,FINISHED,25.01.2023 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,2,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
Gz5FVVU2,ROUND 10,FINISHED,25.01.2023 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,1,0,,,,,,
6VAthPts,ROUND 10,FINISHED,25.01.2023 14:00,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,0,1,,,,,,
fR3JUkp9,ROUND 10,FINISHED,25.01.2023 14:00,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,0,2,,,,,,
2XGX6nh2,ROUND 10,FINISHED,25.01.2023 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,1,,,,,,
EeElj3Bg,ROUND 10,FINISHED,25.01.2023 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,1,0,,,,,,
zDeKjgbj,ROUND 9,FINISHED,22.01.2023 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,1,3,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
hl6FiZrp,ROUND 9,FINISHED,22.01.2023 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,2,1,,,,,,
rFKqceLM,ROUND 9,FINISHED,22.01.2023 14:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,3,2,,,,,Boujemaa Kmiti Stadium (Béja),15 000
juKmdFzT,ROUND 9,FINISHED,22.01.2023 14:00,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,0,1,,,,,,
8dSWacy4,ROUND 9,FINISHED,21.01.2023 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,1,1,,,,,,
EZSS0wMc,ROUND 9,FINISHED,21.01.2023 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,2,1,,,,,,
MaWzaHjA,ROUND 9,FINISHED,21.01.2023 14:00,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,2,,,,,,
4OLuby6G,ROUND 9,FINISHED,21.01.2023 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,1,,,,,,
zqUO1J6i,ROUND 8,FINISHED,19.01.2023 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,2,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
bRptwzUj,ROUND 8,FINISHED,19.01.2023 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,0,1,,,,,,
KznxvGEp,ROUND 8,FINISHED,19.01.2023 14:00,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,0,1,,,,,,
2eaArd6T,ROUND 8,FINISHED,19.01.2023 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,1,0,,,,,,
8d61pIyH,ROUND 8,FINISHED,18.01.2023 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,2,0,,,,,,
jLe6qxiN,ROUND 8,FINISHED,18.01.2023 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,1,1,,,,,,
0W2gnv74,ROUND 8,FINISHED,18.01.2023 14:00,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,2,1,,,,,,
U57cobMA,ROUND 8,FINISHED,18.01.2023 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,2,,,,,,
YTxXIAf3,ROUND 5,FINISHED,13.01.2023 16:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,0,1,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
tfvWNdMD,ROUND 4,FINISHED,12.01.2023 17:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,2,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
SjxyIU99,ROUND 5,FINISHED,30.12.2022 16:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,1,0,,,,,,
KQYSJjuc,ROUND 5,FINISHED,30.12.2022 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,1,,,,,,
KpwzNGyK,ROUND 4,FINISHED,25.12.2022 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,0,,,,,,
neNEFYTg,ROUND 4,FINISHED,25.12.2022 14:00,Sidi Bouzid,https://static.flashscore.com/res/image/data/E1DgnkwS-IN4jHlGF.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,1,,,,,,
fcUYTlN2,ROUND 3,FINISHED,21.12.2022 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,1,0,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
tfti55p2,ROUND 3,FINISHED,21.12.2022 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,0,,,,,,
zgc8DTxM,ROUND 3,FINISHED,21.12.2022 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,2,1,,,,,,
Sd1FNLOi,ROUND 2,FINISHED,14.12.2022 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,1,,,,,,
IofSKJ8A,ROUND 2,FINISHED,14.12.2022 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,3,0,,,,,,
hrmxT8x9,ROUND 1,FINISHED,11.12.2022 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,0,,,,,,
zN8z5bil,ROUND 1,FINISHED,10.12.2022 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,1,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
IeqnwKv7,ROUND 7,FINISHED,15.11.2022 14:30,Chebba,https://static.flashscore.com/res/image/data/EstmlQXg-4Cdm8uR5.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,2,0,,,,,,
Ohzx0snK,ROUND 7,FINISHED,15.11.2022 14:30,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,2,,,,,Stade Olympique Hammadi Agrebi (Radès),60 000
6HPta11Q,ROUND 7,FINISHED,15.11.2022 14:30,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,1,0,,,,,,
